"","Mov10_kd_2","Mov10_kd_3","Mov10_oe_1","Mov10_oe_2","Mov10_oe_3","Irrel_kd_1","Irrel_kd_2","Irrel_kd_3"
"ATP7B",9.11180010735365,9.10876940508628,9.19588710484073,9.22194748482142,9.16652987208358,9.20617088593602,9.19468255370934,9.17515098849421
"ATP8A1",10.2012393613335,10.3238684570972,10.3153906784469,10.2891699933688,10.4378744322912,10.1825956464145,10.2781379180307,10.2122547417461
"ATP8A2",5.96637332133941,6.04996567756549,6.15001578394764,6.15478190524065,6.14719965044433,6.18215897524705,6.13759340607381,6.18022909869982
"ATP8B1",6.63611294289769,6.64441692851319,6.94509648693041,6.83729928018244,6.92501316751546,6.71606938261943,6.76604999451858,6.64580716384798
"ATP8B2",11.5527424560073,11.5618106626422,11.5187685350994,11.5076718094218,11.3988832884099,11.5089028443807,11.5212845476041,11.5559183491624
"ATP8B3",4.98943315091557,4.92929103916324,5.15195818037166,5.17214830956214,5.16476772547582,5.08763875930283,5.04906980651724,5.0460131185588
"ATP8B4",3.2545568100312,3.23092132332314,3.29924714502737,3.25303228194297,3.22935600366645,3.291576857092,3.28200878753407,3.29563962328313
"ATP8B5P",8.91319023621164,8.87863926239147,9.06389070658483,9.04630983290248,9.03615555678537,9.07687491987753,9.04097788553533,9.03389309254477
"ATP9A",10.574866218641,10.5780048359759,10.6158288719471,10.6048817925537,10.5564869007992,10.678925895085,10.6906169760291,10.7794126122919
"ATP9B",8.17578941297581,8.10864858748157,7.86922435915933,7.96930734626126,7.92547983516676,7.9184399186158,7.98194646463702,8.03253628560928
"ATPAF1",11.7646352745207,11.7309138809312,11.4610363893027,11.4274793483939,11.4201039893435,11.7484204658217,11.7706084513358,11.7319040023935
"ATPAF1-AS1",1.55637533521809,1.53384106079581,1.57971700541424,1.59890387384413,1.58495761846187,1.54088800965946,1.55253511443728,1.53581924713723
"ATPAF2",8.71283261902073,8.72730235798425,8.58669932153256,8.60406589192895,8.54087353400641,8.57646505644888,8.55580554162936,8.6319834491991
"ATPBD4",8.08079810360887,8.1138531160443,8.12945360546511,8.1545663776161,8.20341785634013,7.98775003310211,8.0343112748433,8.02767214208481
"ATPIF1",11.5847368847325,11.5675214782382,11.3949195664734,11.4432806127487,11.3963524781338,11.5690800752266,11.5730960883045,11.5591445775918
"ATR",10.9462348597486,10.925522178453,10.7677267744054,10.7353062967994,10.8139041739002,10.6518377893399,10.7086990285424,10.6294819893428
"ATRIP",9.46016637623198,9.29147255368031,9.34833977478022,9.34508212723674,9.36791252917701,9.24237011110494,9.23155027815337,9.21972540370371
"ATRN",10.5545944661298,10.5587897491893,10.4849966261336,10.4028411636167,10.4762335042219,10.4871003105787,10.4036221487211,10.4242965295246
"ATRNL1",8.05304558066732,8.05953391968368,8.33097228260982,8.26760700873253,8.34323999965848,8.19990947064584,8.19081688824701,8.12517592408668
"ATRX",11.7158551062077,11.735744920625,11.7554094545392,11.6848381780179,11.8774397033884,11.5374162355056,11.61236526148,11.556127922669
"ATXN1",10.0141372476245,10.0800172795155,10.2076617920476,10.1761171467414,10.2291528667921,10.1164245629296,10.1904311643524,10.1168947554146
"ATXN10",11.9615314323595,11.9525238591939,11.9587764562793,11.956055584431,11.984268999208,11.9285457040949,11.9352792517395,11.9274182397991
"ATXN1L",10.9793172473023,10.9557599883676,10.8356939940985,10.8402526058559,10.8397191905577,10.8352323156244,10.8565691067727,10.865784884275
"ATXN2",10.8663516028694,10.8421851478967,10.8413212702332,10.8447806041496,10.8414324751285,10.7476280605547,10.7023175822444,10.7141881918688
"ATXN2L",12.2025655482461,12.2420969377272,12.2600177790302,12.3014623255365,12.1355112926371,12.2146923143803,12.2334092589703,12.2667467647347
"ATXN3",9.59770136218656,9.63761085663086,9.78550353875574,9.73551996418835,9.83181973146308,9.61424262743546,9.60582814726793,9.60170179369221
"ATXN3L",-1.13049793217939,-1.13366447819942,-1.13489881505691,-1.14226270320929,-1.14016349075486,-1.14226437713947,-1.1416966254003,-1.14069698494452
"ATXN7",10.2823849525828,10.3180435202771,10.332810675394,10.274926679014,10.3553470263976,10.2929893000515,10.3472793737296,10.300887490279
"ATXN7L1",7.63930103606075,7.62412417634899,7.64581018982241,7.6152140822029,7.63951643789988,7.72797096469871,7.71485610096685,7.75696007930358
"ATXN7L2",8.99680762579593,8.87232768873242,8.68956977569237,8.65962637489266,8.55367329264149,8.82723675916749,8.78047646204545,8.8442874017523
"ATXN7L3",11.7277653361497,11.6940592578793,11.4157845083852,11.4202119161465,11.2851210244445,11.6713586733228,11.6580055752652,11.6625366231417
"ATXN7L3B",12.52719645195,12.5403421913017,12.4136434000144,12.4008845526628,12.3831424296871,12.4496465950764,12.4400517276783,12.4439905209088
"ATXN8OS",-1.73098197171529,-1.72960002128869,-1.73027309511781,-1.72471571782979,-1.72863774109887,-1.73009000710289,-1.72430756927155,-1.72899956042923
"AUH",8.20952242669454,8.30571652925614,8.35567796354573,8.40607510269392,8.43716364852923,8.30429066939984,8.302179385322,8.22392369056454
"AUP1",10.9714427617997,10.9209904375299,10.8333354932376,10.8403844359498,10.7514760396419,10.844313115767,10.8144564029574,10.8582900499485
"AURKA",11.0848381684555,10.9950101796868,11.0060871258855,10.9847385551065,10.993295365416,11.0468926868354,11.0697129131791,11.0246333269479
"AURKAIP1",11.0770539769681,11.0078371443362,10.8847195809182,10.9708783428487,10.7907582628274,11.0247201956168,10.9578107909769,11.0188095744966
"AURKAPS1",9.50767701436727,9.35591750469358,9.35489395114056,9.29766563525308,9.43716408625104,9.36754112150363,9.40398140630954,9.32919625782029
"AURKB",10.9889220047574,11.020267250946,10.9921625026801,11.0631656331121,10.9631909703811,11.0952227326829,11.0935125979882,11.1274956499537
"AURKC",5.62784754893944,5.76165029331959,5.60678844506211,5.67209898745058,5.61029215851394,5.64955565329759,5.61750024175817,5.67015560131782
"AUTS2",10.978353988482,11.02031231476,10.9871847201049,10.9960983822766,10.9557392615803,11.1010245756151,11.1100603611479,11.0820275180463
"AVEN",8.15023527760194,8.17563156170529,8.18883720453607,8.16922417556178,8.25723498135804,8.3810821465802,8.36355641570178,8.27670697040113
"AVIL",3.96261012706113,3.92125421933394,3.86664820913779,3.82842770784422,3.83466688800405,3.8744352049895,3.85910351872437,3.94391373892717
"AVL9",9.57249375536146,9.58941809387096,9.56671836412026,9.57714754415477,9.66594457543389,9.52945542760285,9.53787223327087,9.49826578034779
"AVP",-2.08779226069593,-2.08929318210962,-2.08954649956611,-2.08947596110944,-2.08893101920927,-2.0894775927267,-2.08932235068787,-2.08906719320461
"AVPI1",7.60140547305744,7.57502908869923,7.76464551955193,7.70722880685171,7.72526029869419,7.67505163286119,7.64033564694023,7.68914088403341
"AVPR1A",3.79804983051627,3.80791146436489,3.95483014778424,3.8882815677335,3.93462035156169,3.85781394852213,3.87555621781865,3.89682948269063
"AVPR1B",0.658183518110506,0.627875947909731,0.642768560458251,0.635524602135293,0.641543971915543,0.643845759258027,0.655584154893605,0.628898026101638
"AVPR2",-1.72588564124715,-1.72463716190938,-1.7300965439858,-1.7299272223584,-1.72861913519944,-1.72993113891827,-1.72955849347212,-1.72894600941233
"AWAT1",-1.42200456637225,-1.43177214824399,-1.43255159520369,-1.4323345513949,-1.43065778851721,-1.43233957181129,-1.42564327284341,-1.43107679006623
"AWAT2",-1.38765472115409,-1.39216482417764,-1.38637319567172,-1.39276367010213,-1.39097825582411,-1.39276901583301,-1.38563880801045,-1.39142440796529
"AXDND1",3.09399390723068,3.11347582941247,3.07592525896357,3.05730069394272,3.09388308089317,3.05720082096835,3.03983194164882,3.08421231659164
"AXIN1",10.0013561098896,10.0696725152437,9.84634862159922,9.92863575900921,9.8472405820901,10.0920060800175,10.0842254515162,10.0749804908739
"AXIN2",9.33563820745482,9.34269438693726,9.31140281215728,9.36091150509637,9.32767186747844,9.28948882041762,9.33669475559801,9.31415255778133
"AXL",4.82389490416604,4.73159318850317,4.83831684921689,4.70731083173585,4.8268919098811,4.70703396794438,4.74925787783677,4.67118876638536
"AZGP1",1.3895170616525,1.39242939764459,1.41135329803418,1.38884248948135,1.40018588239604,1.38881162208652,1.42868370421787,1.37490623294604
"AZI1",9.36211102300468,9.33418287352226,9.25208102295903,9.35372044120132,9.26420310517467,9.38639457833531,9.4323351212018,9.42970625690934
"AZI2",11.0229526204608,11.0524130772155,11.0272142276919,10.9742111933482,11.0876505990287,11.0027954324357,10.9847362688923,10.9816653826517
"AZIN1",12.0034692086022,11.9741764377895,11.8564468166182,11.8494562556616,11.9419208848224,11.90840485583,11.9179119304105,11.8985862373062
"AZU1",2.27866629400301,2.30352423844396,2.34054054777279,2.36882131074221,2.30665087787058,2.27981184322476,2.27438112189269,2.32341865241633
"B2M",12.0880153869803,12.0539090574305,11.9327553032576,11.9358951926336,12.0070392777624,11.8281361292464,11.8450092921213,11.8018749689377
"B3GALNT2",11.0282751521076,10.9455119971835,10.8153063422159,10.8004745306622,10.8518055364107,10.8438613711867,10.8070609679531,10.7948548248937
"B3GALT1",4.0772459916365,4.13024065756005,4.12483240642262,4.14217826377619,4.09882789765432,4.1630407780531,4.12625839202498,4.13379740900479
"B3GALT2",2.95750886486204,2.94759240917548,3.00221348177562,3.09951470705354,3.05355125597979,2.99941281969901,2.95599624035304,2.97785092886112
"B3GALT4",4.29648827510902,4.38134248654506,4.41326024062749,4.3798584845053,4.39556540507374,4.32258694111531,4.38427179843518,4.29686774439343
"B3GALT5",2.91886767707152,2.94619187205106,2.95523149259927,2.94404104807634,2.92174996886531,2.95201209361204,3.02283685476784,3.00132956257572
"B3GALT6",10.3406528887325,10.2836604203283,9.94801236255355,10.0696533786889,9.96853350696639,10.1212098688488,10.0821927525647,10.0863255052787
"B3GALTL",9.30736207696972,9.2811265259155,9.12944712202258,9.01693173753918,9.18095825862298,9.23818223522137,9.15664765633276,9.17829573450495
"B3GAT1",6.25649084430079,6.36504339605119,6.74630916702207,6.63327076005763,6.63376858506146,6.3065262068783,6.23054410235097,6.4288899070365
"B3GAT2",6.36040598456381,6.3667234206345,6.29171577401706,6.37898853311235,6.44925289538922,6.2748978387966,6.43996302871295,6.38201692590942
"B3GAT3",9.48120388593722,9.42820878114121,9.47806659440054,9.51735954867836,9.34234460864541,9.45824131140819,9.41097962590519,9.4571232193143
"B3GNT1",10.2923808845055,10.3460288802309,10.3061285694758,10.3045935953703,10.3067248856686,10.2387581359417,10.1873551636248,10.2045981447471
"B3GNT2",9.31117795035253,9.34610497215616,9.30053878365447,9.26559944938979,9.45038097193488,9.2677218160083,9.27265601736448,9.16797495005648
"B3GNT3",2.00992125239552,2.04737785256105,2.08529669216487,2.04917545989021,2.06154748578467,2.02382877139854,2.04629985326733,2.04509785826056
"B3GNT4",5.11410125561285,5.19199422374617,5.36919394436916,5.28869343379345,5.17464453196132,5.25894672003914,5.26194167873116,5.23520899708449
"B3GNT5",9.98284131115462,10.0193278854267,10.0480095851033,10.0051369185084,10.2365672480438,9.90550201029589,9.94966443212771,9.83858710247422
"B3GNT6",-0.194109887457717,-0.205856950882737,-0.190735148336019,-0.197985615180575,-0.204946122461182,-0.189789477810093,-0.196697562382513,-0.205299601010955
"B3GNT7",2.74065916269809,2.72596494646722,2.76361105802388,2.79975404926004,2.78655541636616,2.76823381126094,2.72487359507512,2.74559438725239
"B3GNT8",4.68059811537963,4.7110536077801,4.66051501349141,4.74017314604308,4.70159029812149,4.77224125320835,4.75809495605463,4.77070020187047
"B3GNT9",4.71845805816109,4.76077275349849,4.70529704486015,4.76466696411918,4.6931117216937,4.79617034338667,4.72504994640183,4.7381521972996
"B3GNTL1",6.27662093244963,6.33482210758165,6.34219865611007,6.41116704959563,6.36698061676437,6.32876296724551,6.38644763463449,6.56049000043601
"B4GALNT1",7.3267681729993,7.39262098795627,7.57705960381964,7.54071679268289,7.41769301821734,7.41414565996991,7.4399312510241,7.4612787849872
"B4GALNT2",0.555950253977695,0.554307331333041,0.559861402296948,0.569494652343863,0.55844336404783,0.543725950950635,0.55399291232319,0.568061769515385
"B4GALNT3",9.34195514633963,9.32959033543089,9.25668725702736,9.29061109385308,9.25704058951007,9.13138957744922,9.09455477775117,9.10678512679914
"B4GALNT4",8.19446632842184,8.46657599677582,8.70437131839431,8.76499144731225,8.67840563302848,8.50298859168572,8.49319391990251,8.60239196885694
"B4GALT1",10.1310932873434,10.1560983073367,9.99630108168209,9.97512518304401,10.0872392477157,9.99952108648926,9.93903773131616,9.93797263654597
"B4GALT2",10.8024773057728,10.8047358657936,10.6208780218189,10.6676140348019,10.5363126561197,10.8726435995138,10.8650107346334,10.8860609629084
"B4GALT3",10.3739301302619,10.3272770307827,10.1533097256882,10.1855491846879,10.0927293717375,10.1608980660076,10.1586143496675,10.1790940350236
"B4GALT4",9.86517426128226,9.9028298784725,9.98050175251783,9.96620230693225,10.1192162932985,9.89239923153342,9.87747300104547,9.90725779200925
"B4GALT5",11.1105651187135,11.1000997692438,10.9170602942328,10.8897167326229,10.8409645431987,11.0446546832189,11.0061220732951,11.0656593001786
"B4GALT6",10.6192435932699,10.6353745200958,10.6303634996807,10.5864192388276,10.7145117525355,10.511340826444,10.5268545896322,10.4847562275998
"B4GALT7",9.10019943387144,9.08582846726351,8.78221227309652,8.92972313735589,8.67845308059863,9.04047644430836,8.95472696449221,9.0313776505765
"B7H6",10.6418639229183,10.7448303365452,10.8348718163939,10.7404700629483,10.8236546311329,10.6989086882204,10.7112713572149,10.8183076844782
"B9D1",8.69136439688885,8.70937467208525,8.91630060467656,8.96537205569277,8.92543242016835,8.79888072193318,8.78849024528071,8.82832692082103
"B9D2",5.76496022799458,5.73492652845911,5.68826612710268,5.75334202952627,5.68911191468075,5.82041406538231,5.77495589457776,5.76991683420982
"BAALC",4.97674649768198,5.02080297254529,5.10367873612792,5.22555721470764,5.12321390284659,5.0907073727448,5.03010621926485,5.04922502838834
"BAAT",3.93085184350031,3.86172370675065,3.91213752591056,3.82968413051855,3.86332497885851,3.9570972638968,3.93448066630829,3.95175539640204
"BABAM1",10.8100537210315,10.7888147342889,10.6890926261574,10.7080409051335,10.5586726172734,10.7484622794687,10.7588325354518,10.7475841786889
"BACE1",8.75613540422036,8.71945509900899,8.77947104152005,8.85831630443659,8.90529808893466,8.43080478851284,8.47447099696909,8.52440030812272
"BACE1-AS",6.13560352387703,6.05273574537031,6.16874935228542,6.15004715775186,6.07061797050686,6.20548969297332,6.1411711077725,6.20120946838345
"BACE2",8.96419786085754,9.03314366981045,9.03334054096775,9.0300097469692,8.93625839076223,8.8153896986436,8.8019326550292,8.77444534069652
"BACH1",10.7341069544398,10.7437204381702,10.7395591417493,10.6551128251785,10.7772994460843,10.558867383236,10.5948819272357,10.4886310813411
"BACH2",9.72969948103813,9.7835878955648,9.93702338414016,9.94740113968664,9.86753168145835,9.79194280495998,9.81107360943603,9.792992601901
"BAD",9.26460807751989,9.23347613872489,9.28970471021742,9.4235514172098,9.30879317957286,9.49474480408293,9.53318030416846,9.50621323864689
"BAG1",9.67461279834064,9.55277080916624,9.32128758141766,9.34992246945223,9.26963224475859,9.49757901202361,9.50319779354847,9.48766708971563
"BAG2",9.94854708347597,9.88898045546283,9.76233088964921,9.73145527477654,9.78797810497021,9.68109080286049,9.70573026799797,9.72136708674577
"BAG3",10.5373253490205,10.485558837027,10.5150168908577,10.562843514422,10.4716480039142,10.3580946205191,10.2973866001634,10.3059143486919
"BAG4",10.048946592313,10.0002009157665,9.97381731662083,9.90673380050499,10.0747230599153,10.0406839604683,10.0344161401821,9.91841028904138
"BAG5",11.2402233633689,11.218591241405,11.2177062020284,11.23522943518,11.2639590627284,11.2928437211597,11.2770883590359,11.2877625977492
"BAG6",13.0559888416761,13.0357099961825,12.8498458383254,12.8925594855045,12.7978903918662,13.1053307642008,13.0688763770496,13.0648347641002
"BAHCC1",10.7818033424386,10.8281698982481,10.4946182644829,10.5209056351606,10.3456638900472,10.7711685085152,10.7924576166478,10.8466083473043
"BAHD1",10.0555810985985,10.049730999744,9.90669861030696,9.89908030704128,9.85208305141946,10.0308950285561,9.98398348266573,10.017434391995
"BAI1",7.00502542044598,7.09313213860986,7.16955559107617,7.23919919556577,7.15433332005455,6.96286103343904,7.03348894721146,7.07163783749709
"BAI2",8.53228554182685,8.67555809465106,9.04447772444533,9.14770210505278,8.98372547083521,8.64555406434785,8.61232235331203,8.69950076055388
"BAI3",7.30828204543902,7.34950887287882,7.56633011901027,7.50767902922204,7.56283885192908,7.50953693433072,7.48017061814209,7.5069868504231
"BAIAP2",9.54426524986203,9.46656541080477,9.10018093413631,9.19953970197985,9.14228587071572,9.35706753763901,9.31382347654291,9.27345968728332
"BAIAP2L1",10.5604882020376,10.5881881092103,10.6750461188711,10.7127784941642,10.7221281875267,10.6239395638658,10.6673978583573,10.7051289283218
"BAIAP2L2",4.14836596564851,4.22189080706079,4.06654870864752,4.15506173403909,4.10837113973772,4.16902505256512,4.17037593727632,4.13468451687067
"BAIAP3",6.77447202187553,6.96447161581689,6.9696817282629,7.15901880143632,6.95548250860269,6.81841584809022,6.84574679045309,6.9605580922576
"BAK1",9.2633055397898,9.21293485414918,9.25474993410849,9.30481635380728,9.10120406926951,9.42250539949673,9.36170892741266,9.32962288309085
"BAMBI",9.51725398907802,9.438004972287,9.37736918408831,9.34036772652914,9.392777838326,9.51091140871516,9.49039623222883,9.36959463189543
"BANF1",10.7083192670267,10.6931793292797,10.6844804638153,10.7030476719396,10.5845831831785,10.8650847898945,10.7994477641271,10.8196136042102
"BANK1",-2.09006799304507,-2.08936183422262,-2.0897057662577,-2.08960999538076,-2.08887012147185,-2.08686823349323,-2.08940143673805,-2.08905500647738
"BANP",8.34480340877567,8.31644780250377,8.0356741642537,8.08914901106337,7.95732311918143,8.14172268565017,8.12262011006829,8.12585950589029
"BAP1",11.6175243251825,11.6063649789653,11.4685439385499,11.5048262979653,11.3907167792141,11.7280882108325,11.7099493261529,11.7507671216438
"BARD1",8.88147143202007,8.92596660219688,8.96368408989252,8.92464431038258,8.91495965730422,9.05511333542788,8.9613364941292,8.9592232635055
"BARHL2",7.27352358252194,7.31929779015221,7.37423103955553,7.45697035311378,7.40906580257308,7.37826672619491,7.35426734349085,7.29138706630501
"BARX1",4.38495969132108,4.46295900580533,4.5388794417258,4.58582666039823,4.50073671294571,4.45750152822131,4.46655410786981,4.49848557612501
"BARX2",8.88696378965521,8.7954019528134,8.76301897634097,8.7602251374756,8.65802396810675,8.88589167393798,8.91212071067218,8.82598389269612
"BASP1",11.9277121318747,11.9530101771149,12.3641433276562,12.4190068862657,12.3527042770831,12.0722800603812,12.0602003109335,12.0564417116394
"BASP1P1",-0.00614476198568794,-0.0242690331275532,-0.0169762019363707,0.000130995015697478,-0.0232190713614865,-0.0164005232448847,-0.0243485044894634,-0.0126318090885945
"BATF2",4.74037623689585,4.68160272377628,4.7375285599126,4.83422980579435,4.68943328667853,4.78380685628891,4.7240034832979,4.77149160460868
"BATF3",7.09277200103168,7.13047185764119,7.17729560477403,7.28615504722359,7.08171253507903,7.16949278754519,7.19635467273645,7.16156179072233
"BAX",11.2576715984116,11.1617002347751,10.7540679677331,10.7873529089611,10.6354323344536,11.0158035210174,11.0003869380951,11.0292785394341
"BAZ1A",12.0486363008569,12.011239133307,11.7645789434607,11.6918331211767,11.821288566229,11.8322534939593,11.8453926309603,11.8040288731679
"BAZ1B",12.6670977300876,12.6361521525019,12.5702252077008,12.5296742653686,12.5759378596044,12.7114423760536,12.7231779834749,12.7276125933546
"BAZ2A",12.7883908675325,12.767376639842,12.6484822558289,12.6213485427453,12.5746766248945,12.6177505379192,12.6310907304757,12.6757274968824
"BAZ2B",9.68960982819906,9.73485511254533,9.8253329079236,9.73144890877355,9.83598845443632,9.75665500079129,9.80241196269389,9.77689931538589
"BBC3",9.74014488140532,9.67095886605204,9.54897941491662,9.64697748519001,9.47228187188271,9.47312855288772,9.4585152759357,9.54902021727686
"BBIP1",9.07321379005214,9.1497268479921,9.20299085703099,9.20098214978337,9.30474164932587,9.16616802752798,9.19017317923906,9.19493799862615
"BBOX1",-1.72592389372941,-1.72947286966389,-1.73007184676465,-1.72990505636319,-1.72861652408445,-1.72990891437356,-1.72476304820311,-1.72893851178345
"BBS1",9.49439458607634,9.50563610469241,9.3226268977365,9.41635132057789,9.23556676805443,9.2989896115055,9.34140368539029,9.33229009385702
"BBS10",10.3331827980295,10.3529899748232,10.3837110563715,10.3581809310859,10.4398354551373,10.178076409336,10.2093915529505,10.1808943538851
"BBS12",7.97050278496707,8.02848733470385,8.06341312534486,8.04973048386835,8.08351293293978,7.98666233374084,7.91305183364105,7.95199946110049
"BBS2",9.77323219365216,9.8116626665172,9.85404865133084,9.88845243465746,9.9144405536131,9.81649295656413,9.7748666878083,9.78322124029217
"BBS4",9.84170455217639,9.82245448047439,9.99533316796174,9.9341442602885,9.98780939692893,9.8140414588978,9.78477266066943,9.84194019393083
"BBS5",8.3884038600587,8.41431109781059,8.42889085122639,8.382401642136,8.34467269530294,8.488414886323,8.53495020720242,8.5296225751075
"BBS7",10.4150967313502,10.4894425442853,10.4253480875409,10.4295661534148,10.5283901172175,10.4218335476002,10.4663329314999,10.4416034594248
"BBS9",8.85863619812496,8.85922183644057,8.88905420342669,8.81884941134111,8.92328764599958,8.86650476116988,8.91560885642386,8.91159024297204
"BBX",11.8983773615424,11.9438004725286,12.1948610675703,12.1238234699914,12.2547103279279,12.0317028062401,12.0789228215406,12.0344788013777
"BCAM",8.74664088734081,8.83322090898475,8.91912024084669,8.94877979506895,8.85496682727008,8.55159903962979,8.45858692231572,8.53788054953031
"BCAN",1.62756952709326,1.65283281425565,1.64315787053494,1.64575449125555,1.64469166230662,1.62909713437535,1.61450260918872,1.60733526385811
"BCAP29",10.2040786321678,10.2297173215986,9.97746701509369,9.95877797349482,10.0956904650187,10.0356262593438,10.0465095551852,10.0221273774598
"BCAP31",11.6547633327631,11.6503083826578,11.3036624779589,11.3438413105303,11.2574252074928,11.5592684637365,11.5134473788396,11.5352680967424
"BCAR1",9.61344210967852,9.58014629858392,9.37899514824267,9.44712750546602,9.29712807374382,9.51805741765484,9.50844184860427,9.44191669385693
"BCAR3",8.29388192104304,8.33165313752253,8.53875993645527,8.54364229699438,8.42775243209437,8.477575084461,8.46806904618494,8.4737630594183
"BCAR4",-0.341476127754587,-0.353477128163623,-0.346027119650043,-0.353864141261528,-0.352636688199772,-0.34548469961279,-0.325781867392138,-0.352962584109588
"BCAS1",2.54045451650776,2.49909996827951,2.52556096070908,2.55311693600956,2.55508543060512,2.54493183943924,2.56271605601393,2.54809172849981
"BCAS2",10.8965813158142,10.844434793406,10.7831392772105,10.7680065609768,10.880146310535,10.7437308989987,10.7876902539974,10.7125119734944
"BCAS3",10.1878287537151,10.1402720615406,10.3071325765423,10.3336934988085,10.2571822541949,10.1689763701274,10.1601404542739,10.2104971418955
"BCAS4",7.61966136804487,7.57672841259834,7.8030930063567,7.76820781615845,7.72389255452004,7.67223820972728,7.66841491197217,7.80113981975075
"BCAT1",10.7327222890122,10.7923247056975,10.972787063121,10.9284457581758,11.1618441088116,10.9452113113151,10.9355981581133,10.8929811727521
"BCAT2",11.1293983857386,11.0835964270469,10.8009195276492,10.917192335272,10.7547563569366,10.9860592716881,10.9406405423951,10.9946724501417
"BCCIP",11.8716460600092,11.86701826869,11.7740625892092,11.730316926544,11.7764540162698,11.9585026265622,11.9462121982292,11.9132375196995
"BCDIN3D",8.52094995364895,8.44623914023464,8.37077099457102,8.33497119840164,8.3783631829861,8.36635605624527,8.38237623380067,8.42638149822279
"BCHE",5.88054269476598,5.92604001106116,6.2935359928606,6.17927626837364,6.19123068252314,6.08360348992485,6.07695480523392,6.0440903483177
"BCKDHA",9.65917038223014,9.6402320123259,9.74612448673919,9.84753633665568,9.65046020302451,9.51027225161413,9.54135605902046,9.51332091012033
"BCKDHB",9.74892967756756,9.81794661544886,9.81514264935023,9.82647761184366,9.79774034349209,9.8017559548137,9.7933043903942,9.79559547488127
"BCKDK",9.82910848759423,9.86737386627982,10.010931170837,10.1230441620927,9.92555131182115,9.87076976375283,9.9255118754401,9.92857543972926
"BCL10",9.51406326836279,9.48352026482894,9.54928208682201,9.44773798434361,9.64602758908726,9.56006049040866,9.55498931698743,9.5375107458632
"BCL11A",8.67584987864066,8.76320241393627,8.89870422767909,8.93835319440464,8.90274371798749,8.80686138885776,8.88239755388698,8.81297660962476
"BCL11B",6.89520238283881,6.98041290975147,7.21015336354647,7.1445698773583,7.18729163411333,7.14696302610811,7.16486351168613,7.02817597002882
"BCL2",8.50279078826125,8.55823924289725,8.73500758351292,8.71854543839435,8.8004572946989,8.77923677231215,8.79123649438258,8.79131329495594
"BCL2A1",-0.377222689610227,-0.363191216710891,-0.383558070038919,-0.383405976370235,-0.369653089745263,-0.383409545659781,-0.363637312169582,-0.382443658794607
"BCL2L1",9.24235578978831,9.27223379580847,9.11846571921473,9.10759461989251,9.05976867645556,9.32250338549245,9.32763395808324,9.31777666885396
"BCL2L10",-1.34201904314187,-1.34078705626949,-1.32764386135715,-1.34142111854588,-1.33953070935191,-1.34142677864333,-1.33387726445571,-1.34000309837667
"BCL2L11",11.2470403541623,11.1643451899803,11.0040446312135,11.0332545843421,11.090021696352,11.1447944664315,11.1880127478091,11.1189698371886
"BCL2L12",10.0335478926233,9.95285562658688,9.79190604008512,9.78934626929058,9.6692933144459,9.94524675550684,9.88805454482106,9.88096628849502
"BCL2L13",10.9272021368494,10.8888854507202,10.8464179910322,10.8393067912394,10.8802604849482,10.8903227931717,10.8865573663732,10.8927506317491
"BCL2L14",1.78365885520989,1.78174938554165,1.7959623935883,1.84871258261156,1.84705916561796,1.80616949234255,1.81065317716351,1.8408290402792
"BCL2L15",4.39893543264316,4.35587449782884,4.33280229604309,4.39867846332062,4.33224222214502,4.34307014900431,4.35146965655884,4.3446463606783
"BCL2L2",9.75693731706132,9.791143090726,10.1188807363671,10.0658175141393,10.1593290806626,9.8834090307331,9.94517852967189,9.92946917290951
"BCL2L2-PABPN1",1.43088498159458,1.37486219152266,1.38721985210605,1.39698036067516,1.36816274080021,1.38884641871049,1.39268981978989,1.3671105472145
"BCL3",6.85777421080864,6.90677187051596,6.94631954640286,7.01673141801205,6.95915314991202,6.80730511132678,6.85356378886968,6.81309094508088
"BCL6",9.0797951887397,9.15095583354646,9.12445163064157,9.15123846257657,9.08177133248649,8.89434282403872,8.92113439288032,8.99014266377202
"BCL6B",1.73396195885582,1.75816284465352,1.78474837055288,1.7960759912751,1.77888194802712,1.75409946348903,1.77632879622649,1.77459545807301
"BCL7A",10.9259412230611,10.9484207339195,10.8982463053096,10.9426156172502,10.8822815294469,11.0777951139307,11.0748770293405,11.067085137027
"BCL7B",10.1375990783567,10.0841654640695,9.83992831461816,9.88796494178447,9.72564516104737,10.1223127427864,10.0780283524278,10.0370302691212
"BCL7C",9.9341966641387,9.87130217870926,9.66469950634776,9.63491381077827,9.52843075831306,9.87700558526191,9.89095357931634,9.89868741330132
"BCL9",10.8850226306196,10.89205134794,10.8306808117509,10.7896584642973,10.7794339744333,10.9607542754203,10.9758512729884,10.945147607176
"BCL9L",9.60976979147789,9.62421749287676,9.5081041504448,9.54098109056438,9.40340614050677,9.42611798616894,9.47642677134532,9.42888936475696
"BCLAF1",13.3283651552939,13.2621223371475,12.9638577058955,12.9064371422693,13.1143314215991,13.0844317359114,13.0876746501421,13.0020826379863
"BCMO1",3.73261376268088,3.7841352530287,3.84776557423139,3.85797336867486,3.85299279677183,3.79046379309679,3.79003620986743,3.83653609217933
"BCO2",5.32042848955816,5.42845292488468,5.41665545802249,5.52929239547001,5.65242146212446,5.5343995205374,5.50912959074778,5.54119379093157
